+1 Sling Bullets (20) (500 gp, 1.5 lb)
Ioun Stone, Natural Knowledge (5000 gp, 0.5 lb)
Ioun Stone, Protection (1200 gp, 0.5 lb)
Ioun Stone, Regeneration (4000 gp, 0.5 lb)
Ioun Stone, Religious Knowledge (5000 gp, 0.5 lb)
Ioun Stone, Reserve (6000 gp, 0.5 lb)
Ioun Stone, Self-Preservation (5000 gp, 0.5 lb)
Ioun Stone, Strength (3000 gp, 0.5 lb)
Ioun Stone, Supreme Intellect (5000 gp, 0.5 lb)
Ioun Stone, Sustenance (1000 gp, 0.5 lb)
Iron Bands of Bilarro (4000 gp, 1 lb)
Iron Flask (100000 gp, 1 lb)
Izzet Keyrune (5000 gp, 0.5 lb)
Keoghtom's Ointment (120 gp, 0.5 lb)
Keycharm (100 gp, 0.5 lb)
Knave's Eye Patch (5000 gp, 0.5 lb)
Lantern of Revealing (5000 gp, 2 lb)
Load Stone (5000 gp, 1 lb)
Lock of Trickery (100 gp, 0.5 lb)
Lord's Ensemble (50000 gp, 0.5 lb)
Lost Crown of Besilmer (100000 gp, 0.5 lb)
Mantle of Spell Resistance (30000 gp, 0.5 lb)
Manual of Bodily Health (100000 gp, 5 lb)
Manual of Clay Golems (100000 gp, 5 lb)
Manual of Flesh Golems (100000 gp, 5 lb)
Manual of Gainful Exercise (100000 gp, 5 lb)
Manual of Iron Golems (100000 gp, 5 lb)
Manual of Quickness of Action (100000 gp, 5 lb)
Manual of Stone Golems (100000 gp, 5 lb)
Mask of the Beast (500 gp, 1 lb)
Mask of the Dragon Queen (100000 gp, 0.5 lb)
Medallion of Thoughts (3000 gp, 1 lb)
Mirror of Life Trapping (18000 gp, 50 lb)
Mirror of the Past (5000 gp, 1 lb)
Mizzium Apparatus (500 gp, 0.5 lb)
Mizzium Mortar (5000 gp, 0.5 lb)
Moodmark Paint (100 gp, 0.5 lb)
Mystery Key (100 gp, 0.5 lb)
Navigation Orb (50000 gp, 0.5 lb)
Necklace of Adaptation (1500 gp, 1 lb)
Necklace of Fireballs (1d6*300 gp, 1 lb)
Necklace of Prayer Beads (? gp, 1 lb)
Prayer Bead, Smiting (1500 gp, 0.1 lb)
Prayer Bead, Bless (2000 gp, 0.1 lb)
Prayer Bead, Curing (4000 gp, 0.1 lb)
Prayer Bead, Favor (32000 gp, 0.1 lb)
Prayer Bead, Wind Walking (96000 gp, 0.1 lb)
Prayer Bead, Summons (128000 gp, 0.1 lb)
Night Caller (500 gp, 1 lb)
Nolzur's Marvelous Pigments (200 gp, 1 lb)
Opal of the Ild Rune (5000 gp, 0.5 lb)
Orb of Direction (100 gp, 0.5 lb)
Orb of Dragonkind (100000 gp, 0.5 lb)
Orb of Gonging (100 gp, 0.5 lb)
Orb of the Stein Rune (5000 gp, 0.5 lb)
Orb of Time (100 gp, 0.5 lb)
Orzhov Keyrune (5000 gp, 0.5 lb)
Paper Bird (500 gp, 0.5 lb)
Pearl of Power (6000 gp, 0.5 lb)
Pennant of the Vind Rune (50000 gp, 0.5 lb)
Peregrine Mask (50000 gp, 0.5 lb)
Perfume of Bewitching (100 gp, 0.5 lb)
Periapt of Health (5000 gp, 1 lb)
Periapt of Proof Against Poison (5000 gp, 1 lb)
Periapt of Wound Closure (5000 gp, 1 lb)
Pipe of Smoke Monsters (100 gp, 0.5 lb)
Piwafwi (Cloak of Elvenkind) (500 gp, 0.5 lb)
Piwafwi of Fire Resistance (Cloak of Elvenkind) (5000 gp, 0.5 lb)
Pole of Angling (100 gp, 0.5 lb)
Pole of Collapsing (100 gp, 0.5 lb)
Portable Hole (8000 gp, 0.5 lb)
Pot of Awakening (100 gp, 0.5 lb)
Professor Orb (5000 gp, 0.5 lb)
Propeller Helm (500 gp, 0.5 lb)
Pyroconverger (500 gp, 0.5 lb)
Quaal's Feather Token, Anchor (50 gp, 0.5 lb)
Quaal's Feather Token, Bird (3000 gp, 0.5 lb)
Quaal's Feather Token, Fan (250 gp, 0.5 lb)
Quaal's Feather Token, Swan Boat (3000 gp, 0.5 lb)
Quaal's Feather Token, Tree (250 gp, 0.5 lb)
Quaal's Feather Token, Whip (250 gp, 0.5 lb)
Quiver of Ehlonna (1000 gp, 2 lb)
Rakdos Keyrune (500 gp, 0.5 lb)
Red Dragon Mask (100000 gp, 0.5 lb)
Robe of Eyes (30000 gp, 0.5 lb)
Robe of Scintillating Colors (6000 gp, 0.5 lb)
Robe of Serpents (500 gp, 0.5 lb)
Robe of Stars (60000 gp, 0.5 lb)
Robe of Summer (5000 gp, 1 lb)
Robe of the Archmagi (34000 gp, 0.5 lb)
Robe of Useful Items (Items*5 gp, 0.5 lb)
Rope of Climbing (2000 gp, 3 lb)
Rope of Entanglement (4000 gp, 3 lb)
Rope of Mending (100 gp, 0.5 lb)
Ruby of the War Mage (100 gp, 0.5 lb)
Ruinstone (100000 gp, 0.5 lb)
Saddle of the Cavalier (2000 gp, 0.5 lb)
Scarab of Protection (36000 gp, 0.5 lb)
Scribe's Pen (100 gp, 0.5 lb)
Selesnya Keyrune (5000 gp, 0.5 lb)
Sending Stones (2000 gp, 0.5 lb)
Shard of the Ise Rune (50000 gp, 0.5 lb)
Shiftweave (100 gp, 0.5 lb)
Simic Keyrune (500 gp, 0.5 lb)
Slippers of Spider Climbing (5000 gp, 0.5 lb)
Smokepowder (500 gp, 0.5 lb)
Sovereign Glue (400 gp, 0.5 lb)
Spell Gem (Amber) (50000 gp, 0.5 lb)
Spell Gem (Bloodstone) (5000 gp, 0.5 lb)
Spell Gem (Diamond) (100000 gp, 0.5 lb)
Spell Gem (Jade) (50000 gp, 0.5 lb)
Spell Gem (Lapis lazuli) (500 gp, 0.5 lb)
Spell Gem (Obsidian) (500 gp, 0.5 lb)
Spell Gem (Quartz) (5000 gp, 0.5 lb)
Spell Gem (Ruby) (100000 gp, 0.5 lb)
Spell Gem (Star ruby) (100000 gp, 0.5 lb)
Spell Gem (Topaz) (50000 gp, 0.5 lb)
Spellshard (100 gp, 0.5 lb)
Sphere of Annihilation (15000 gp, 0.5 lb)
Spies' Murmur (500 gp, 0.5 lb)
Stone of Controlling Earth Elementals (8000 gp, 5 lb)
Stone of Golorr (100000 gp, 0.5 lb)
Stone of Good Luck (4200 gp, 0.5 lb)
Stone of Ill Luck (500 gp, 1 lb)
Stonespeaker Crystal (5000 gp, 0.5 lb)
Talisman of Pure Good (71680 gp, 1 lb)
Talisman of the Sphere (20000 gp, 1 lb)
Talisman of Ultimate Evil (61440 gp, 1 lb)
Talking Doll (100 gp, 0.5 lb)
Tankard of Sobriety (100 gp, 0.5 lb)
Tome of Clear Thought (50000 gp, 5 lb)
Tome of Leadership and Influence (50000 gp, 5 lb)
Tome of the Stilled Tongue (100000 gp, 5 lb)
Tome of Understanding (50000 gp, 5 lb)
Universal Solvent (300 gp, 0.5 lb)
Veteran's Cane (100 gp, 0.5 lb)
Wand Sheath (100 gp, 0.5 lb)
Weird Tank (5000 gp, 0.5 lb)
Well of Many Worlds (100000 gp, 0.5 lb)
Wheel of Wind and Water (500 gp, 0.5 lb)
White Dragon Mask (100000 gp, 0.5 lb)
Wind Fan (1500 gp, 0.5 lb)
Winged Boots (8000 gp, 0.5 lb)
Wings of Flying (5000 gp, 0.5 lb)
Wingwear (500 gp, 0.5 lb)
Wyrmskull Throne (100000 gp, 0.5 lb)
Instrument of Illusions (100 gp, 0.5 lb)
Instrument of Scribing (100 gp, 0.5 lb)
Instrument of the Bards, Anstruth Harp (109000 gp, 2 lb)
Instrument of the Bards, Canaith Mandolin (30000 gp, 2 lb)
Instrument of the Bards, Cli Lyre (35000 gp, 2 lb)
Instrument of the Bards, Doss Lute (28500 gp, 2 lb)
Instrument of the Bards, Fochlucan Bandore (26500 gp, 2 lb)
Instrument of the Bards, Mac-Fuirmidh Cittern (27000 gp, 2 lb)
Instrument of the Bards, Ollamh Harp (125000 gp, 2 lb)
Pipes of Haunting (6000 gp, 2 lb)
Pipes of the Sewers (2000 gp, 2 lb)
Wand of Orcus, Wand (100000 gp, 4 lb)
Whisper Jar (5000 gp, 0.5 lb)
Portfolio Keeper (5000 gp, 0.5 lb)
Occultant Abacus (5000 gp, 0.5 lb)
Obviator's Lenses (5000 gp, 0.5 lb)
Living Loot Satchel (5000 gp, 0.5 lb)
Coin of Decisionary (5000 gp, 0.5 lb)
Orrery of the Wanderer (100000 gp, 0.5 lb)
Wheel of Stars (5000 gp, 0.5 lb)
Timepiece of Travel (5000 gp, 0.5 lb)
Rotor of Return (50000 gp, 0.5 lb)
Far Gear (50000 gp, 0.5 lb)
Dimensional Loop (50000 gp, 0.5 lb)
Chronolometer (50000 gp, 0.5 lb)
Failed Experiment Wand (5000 gp, 0.5 lb)
Travel Alchemical Kit (500 gp, 0.5 lb)
Sending Stone (500 gp, 0.5 lb)
Elder Cartographer's Glossography (500 gp, 0.5 lb)
Voting Kit (100 gp, 0.5 lb)
Spyglass of Clairvoyance (100 gp, 0.5 lb)
Cartographer's Map Case (100 gp, 0.5 lb)
Charm of Plant Command (5000 gp, 0.5 lb)
Cursed Luckstone (500 gp, 0.5 lb)
Helm of Underwater Action (500 gp, 0.5 lb)
Pipe of Rememberance (100 gp, 0.5 lb)
Pressure Capsule (100 gp, 0.5 lb)
Sekolahian Worshipping Statuette (100 gp, 0.5 lb)
Battle Standard of Infernal Power (50000 gp, 0.5 lb)
Gauntlets of Flaming Fury (10000 gp, 0.5 lb)
Helm of Devil Command (50000 gp, 0.5 lb)
Infernal Puzzle Box (5000 gp, 0.5 lb)
Infernal Tack (50000 gp, 0.5 lb)
Soul Coin (5000 gp, 0.5 lb)
